2022;3;16;21;Sábado;20 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Domingo;21 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Lunes;22 ; AGOSTO;181.900;SMR;BOG
2022;3;16;21;Martes;23 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Miércoles;24 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Jueves;25 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Viernes;26 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Sábado;27 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Domingo;28 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Lunes;29 ; AGOSTO;175.600;SMR;BOG
2022;3;16;21;Martes;30 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Miércoles;31 ; AGOSTO;155.703;SMR;BOG
