2022;3;12;15;Domingo;10 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Lunes;11 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Martes;12 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Miércoles;13 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Jueves;14 ; JULIO;185.310;MDE;SMR
2022;3;12;15;Viernes;15 ; JULIO;185.310;MDE;SMR
2022;3;12;15;Sábado;16 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Domingo;17 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Lunes;18 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Martes;19 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Miércoles;20 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Jueves;21 ; JULIO;185.310;MDE;SMR
2022;3;12;15;Viernes;22 ; JULIO;185.310;MDE;SMR
2022;3;12;15;Sábado;23 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Domingo;24 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Lunes;25 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Martes;26 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Miércoles;27 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Jueves;28 ; JULIO;185.310;MDE;SMR
2022;3;12;15;Viernes;29 ; JULIO;185.310;MDE;SMR
2022;3;12;15;Sábado;30 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Domingo;31 ; JULIO;145.681;MDE;SMR
2022;3;12;15;Lunes;1 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Martes;2 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Miércoles;3 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Jueves;4 ; AGOSTO;185.310;MDE;SMR
2022;3;12;15;Viernes;5 ; AGOSTO;185.310;MDE;SMR
2022;3;12;15;Sábado;6 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Domingo;7 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Lunes;8 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Martes;9 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Miércoles;10 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Jueves;11 ; AGOSTO;185.310;MDE;SMR
2022;3;12;15;Viernes;12 ; AGOSTO;202.910;MDE;SMR
2022;3;12;15;Sábado;13 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Domingo;14 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Lunes;15 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Martes;16 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Miércoles;17 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Jueves;18 ; AGOSTO;160.900;MDE;SMR
2022;3;12;15;Viernes;19 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Sábado;20 ; AGOSTO;160.900;MDE;SMR
2022;3;12;15;Domingo;21 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Lunes;22 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Martes;23 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Miércoles;24 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Jueves;25 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Viernes;26 ; AGOSTO;145.681;MDE;SMR
2022;3;12;15;Sábado;27 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Domingo;28 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Lunes;29 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Martes;30 ; AGOSTO;74.585;MDE;SMR
2022;3;12;15;Miércoles;31 ; AGOSTO;74.585;MDE;SMR
2022;3;13;0;Martes;1 ; MARZO;No;MDE;ADZ
2022;3;13;0;Miércoles;2 ; MARZO;No;MDE;ADZ
2022;3;13;0;Jueves;3 ; MARZO;No;MDE;ADZ
2022;3;13;0;Viernes;4 ; MARZO;No;MDE;ADZ
2022;3;13;0;Sábado;5 ; MARZO;No;MDE;ADZ
2022;3;13;0;Domingo;6 ; MARZO;No;MDE;ADZ
2022;3;13;0;Lunes;7 ; MARZO;No;MDE;ADZ
2022;3;13;0;Martes;8 ; MARZO;No;MDE;ADZ
2022;3;13;0;Miércoles;9 ; MARZO;No;MDE;ADZ
2022;3;13;0;Jueves;10 ; MARZO;No;MDE;ADZ
2022;3;13;0;Viernes;11 ; MARZO;No;MDE;ADZ
2022;3;13;0;Sábado;12 ; MARZO;No;MDE;ADZ
2022;3;13;0;Domingo;13 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Lunes;14 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Martes;15 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;16 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Jueves;17 ; MARZO;225.397;MDE;ADZ
2022;3;13;0;Viernes;18 ; MARZO;208.550;MDE;ADZ
2022;3;13;0;Sábado;19 ; MARZO;214.550;MDE;ADZ
2022;3;13;0;Domingo;20 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Lunes;21 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Martes;22 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;23 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Jueves;24 ; MARZO;222.550;MDE;ADZ
2022;3;13;0;Viernes;25 ; MARZO;207.797;MDE;ADZ
2022;3;13;0;Sábado;26 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Domingo;27 ; MARZO;202.550;MDE;ADZ
2022;3;13;0;Lunes;28 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Martes;29 ; MARZO;207.797;MDE;ADZ
2022;3;13;0;Miércoles;30 ; MARZO;161.300;MDE;ADZ
2022;3;13;0;Jueves;31 ; MARZO;194.550;MDE;ADZ
2022;3;13;0;Viernes;1 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Sábado;2 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Domingo;3 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Lunes;4 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Martes;5 ; ABRIL;194.550;MDE;ADZ
2022;3;13;0;Miércoles;6 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Jueves;7 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Viernes;8 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Sábado;9 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Domingo;10 ; ABRIL;270.550;MDE;ADZ
2022;3;13;0;Lunes;11 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Martes;12 ; ABRIL;224.645;MDE;ADZ
2022;3;13;0;Miércoles;13 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Jueves;14 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Viernes;15 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Sábado;16 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Domingo;17 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Lunes;18 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Martes;19 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Miércoles;20 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Jueves;21 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Viernes;22 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Sábado;23 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Domingo;24 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Lunes;25 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Martes;26 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Miércoles;27 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Jueves;28 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Viernes;29 ; ABRIL;161.300;MDE;ADZ
2022;3;13;0;Sábado;30 ; ABRIL;207.797;MDE;ADZ
2022;3;13;0;Domingo;1 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Lunes;2 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Martes;3 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;4 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Jueves;5 ; MAYO;207.797;MDE;ADZ
2022;3;13;0;Viernes;6 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Sábado;7 ; MAYO;225.397;MDE;ADZ
2022;3;13;0;Domingo;8 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Lunes;9 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Martes;10 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;11 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Jueves;12 ; MAYO;207.797;MDE;ADZ
2022;3;13;0;Viernes;13 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Sábado;14 ; MAYO;214.550;MDE;ADZ
2022;3;13;0;Domingo;15 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Lunes;16 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Martes;17 ; MAYO;207.797;MDE;ADZ
2022;3;13;0;Miércoles;18 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Jueves;19 ; MAYO;207.797;MDE;ADZ
2022;3;13;0;Viernes;20 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Sábado;21 ; MAYO;225.397;MDE;ADZ
2022;3;13;0;Domingo;22 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Lunes;23 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Martes;24 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;25 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Jueves;26 ; MAYO;207.797;MDE;ADZ
2022;3;13;0;Viernes;27 ; MAYO;202.550;MDE;ADZ
2022;3;13;0;Sábado;28 ; MAYO;225.397;MDE;ADZ
2022;3;13;0;Domingo;29 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Lunes;30 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Martes;31 ; MAYO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;1 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;2 ; JUNIO;207.797;MDE;ADZ
2022;3;13;0;Viernes;3 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Sábado;4 ; JUNIO;222.550;MDE;ADZ
2022;3;13;0;Domingo;5 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;6 ; JUNIO;198.550;MDE;ADZ
2022;3;13;0;Martes;7 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;8 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;9 ; JUNIO;207.797;MDE;ADZ
2022;3;13;0;Viernes;10 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Sábado;11 ; JUNIO;222.550;MDE;ADZ
2022;3;13;0;Domingo;12 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;13 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Martes;14 ; JUNIO;194.550;MDE;ADZ
2022;3;13;0;Miércoles;15 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;16 ; JUNIO;216.645;MDE;ADZ
2022;3;13;0;Viernes;17 ; JUNIO;202.550;MDE;ADZ
2022;3;13;0;Sábado;18 ; JUNIO;214.550;MDE;ADZ
2022;3;13;0;Domingo;19 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;20 ; JUNIO;194.550;MDE;ADZ
2022;3;13;0;Martes;21 ; JUNIO;194.550;MDE;ADZ
2022;3;13;0;Miércoles;22 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;23 ; JUNIO;198.550;MDE;ADZ
2022;3;13;0;Viernes;24 ; JUNIO;198.550;MDE;ADZ
2022;3;13;0;Sábado;25 ; JUNIO;194.550;MDE;ADZ
2022;3;13;0;Domingo;26 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;27 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Martes;28 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;29 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;30 ; JUNIO;161.300;MDE;ADZ
2022;3;13;0;Viernes;1 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Sábado;2 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Domingo;3 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;4 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Martes;5 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;6 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;7 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Viernes;8 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Sábado;9 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Domingo;10 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;11 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Martes;12 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;13 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;14 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Viernes;15 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Sábado;16 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Domingo;17 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;18 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Martes;19 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;20 ; JULIO;194.550;MDE;ADZ
2022;3;13;0;Jueves;21 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Viernes;22 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Sábado;23 ; JULIO;198.550;MDE;ADZ
2022;3;13;0;Domingo;24 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;25 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Martes;26 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;27 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Jueves;28 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Viernes;29 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Sábado;30 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Domingo;31 ; JULIO;161.300;MDE;ADZ
2022;3;13;0;Lunes;1 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Martes;2 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;3 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Jueves;4 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Viernes;5 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Sábado;6 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Domingo;7 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Lunes;8 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Martes;9 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;10 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Jueves;11 ; AGOSTO;202.550;MDE;ADZ
2022;3;13;0;Viernes;12 ; AGOSTO;198.550;MDE;ADZ
2022;3;13;0;Sábado;13 ; AGOSTO;208.550;MDE;ADZ
2022;3;13;0;Domingo;14 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Lunes;15 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Martes;16 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;17 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Jueves;18 ; AGOSTO;198.550;MDE;ADZ
2022;3;13;0;Viernes;19 ; AGOSTO;194.550;MDE;ADZ
2022;3;13;0;Sábado;20 ; AGOSTO;198.550;MDE;ADZ
2022;3;13;0;Domingo;21 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Lunes;22 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Martes;23 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;24 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Jueves;25 ; AGOSTO;194.550;MDE;ADZ
2022;3;13;0;Viernes;26 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Sábado;27 ; AGOSTO;194.550;MDE;ADZ
2022;3;13;0;Domingo;28 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Lunes;29 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Martes;30 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Miércoles;31 ; AGOSTO;161.300;MDE;ADZ
2022;3;13;0;Martes;1 ; MARZO;No;MDE;SMR
2022;3;13;0;Miércoles;2 ; MARZO;No;MDE;SMR
2022;3;13;0;Jueves;3 ; MARZO;No;MDE;SMR
2022;3;13;0;Viernes;4 ; MARZO;No;MDE;SMR
2022;3;13;0;Sábado;5 ; MARZO;No;MDE;SMR
2022;3;13;0;Domingo;6 ; MARZO;No;MDE;SMR
2022;3;13;0;Lunes;7 ; MARZO;No;MDE;SMR
2022;3;13;0;Martes;8 ; MARZO;No;MDE;SMR
2022;3;13;0;Miércoles;9 ; MARZO;No;MDE;SMR
2022;3;13;0;Jueves;10 ; MARZO;No;MDE;SMR
2022;3;13;0;Viernes;11 ; MARZO;No;MDE;SMR
2022;3;13;0;Sábado;12 ; MARZO;No;MDE;SMR
2022;3;13;0;Domingo;13 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Lunes;14 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Martes;15 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Miércoles;16 ; MARZO;145.681;MDE;SMR
2022;3;13;0;Jueves;17 ; MARZO;202.910;MDE;SMR
2022;3;13;0;Viernes;18 ; MARZO;198.700;MDE;SMR
2022;3;13;0;Sábado;19 ; MARZO;185.310;MDE;SMR
2022;3;13;0;Domingo;20 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Lunes;21 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Martes;22 ; MARZO;145.681;MDE;SMR
2022;3;13;0;Miércoles;23 ; MARZO;145.681;MDE;SMR
2022;3;13;0;Jueves;24 ; MARZO;198.700;MDE;SMR
2022;3;13;0;Viernes;25 ; MARZO;145.681;MDE;SMR
2022;3;13;0;Sábado;26 ; MARZO;145.681;MDE;SMR
2022;3;13;0;Domingo;27 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Lunes;28 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Martes;29 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Miércoles;30 ; MARZO;74.585;MDE;SMR
2022;3;13;0;Jueves;31 ; MARZO;145.681;MDE;SMR
2022;3;13;0;Viernes;1 ; ABRIL;185.310;MDE;SMR
2022;3;13;0;Sábado;2 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Domingo;3 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Lunes;4 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Martes;5 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Miércoles;6 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Jueves;7 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Viernes;8 ; ABRIL;145.681;MDE;SMR
2022;3;13;0;Sábado;9 ; ABRIL;145.681;MDE;SMR
2022;3;13;0;Domingo;10 ; ABRIL;160.900;MDE;SMR
2022;3;13;0;Lunes;11 ; ABRIL;165.100;MDE;SMR
2022;3;13;0;Martes;12 ; ABRIL;145.681;MDE;SMR
2022;3;13;0;Miércoles;13 ; ABRIL;145.681;MDE;SMR
2022;3;13;0;Jueves;14 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Viernes;15 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Sábado;16 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Domingo;17 ; ABRIL;145.681;MDE;SMR
2022;3;13;0;Lunes;18 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Martes;19 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Miércoles;20 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Jueves;21 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Viernes;22 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Sábado;23 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Domingo;24 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Lunes;25 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Martes;26 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Miércoles;27 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Jueves;28 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Viernes;29 ; ABRIL;175.600;MDE;SMR
2022;3;13;0;Sábado;30 ; ABRIL;74.585;MDE;SMR
2022;3;13;0;Domingo;1 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Lunes;2 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Martes;3 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Miércoles;4 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Jueves;5 ; MAYO;145.681;MDE;SMR
2022;3;13;0;Viernes;6 ; MAYO;145.681;MDE;SMR
2022;3;13;0;Sábado;7 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Domingo;8 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Lunes;9 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Martes;10 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Miércoles;11 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Jueves;12 ; MAYO;145.681;MDE;SMR
2022;3;13;0;Viernes;13 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Sábado;14 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Domingo;15 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Lunes;16 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Martes;17 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Miércoles;18 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Jueves;19 ; MAYO;169.300;MDE;SMR
2022;3;13;0;Viernes;20 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Sábado;21 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Domingo;22 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Lunes;23 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Martes;24 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Miércoles;25 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Jueves;26 ; MAYO;169.300;MDE;SMR
2022;3;13;0;Viernes;27 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Sábado;28 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Domingo;29 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Lunes;30 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Martes;31 ; MAYO;74.585;MDE;SMR
2022;3;13;0;Miércoles;1 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Jueves;2 ; JUNIO;169.300;MDE;SMR
2022;3;13;0;Viernes;3 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Sábado;4 ; JUNIO;145.681;MDE;SMR
2022;3;13;0;Domingo;5 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Lunes;6 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Martes;7 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Miércoles;8 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Jueves;9 ; JUNIO;169.300;MDE;SMR
2022;3;13;0;Viernes;10 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Sábado;11 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Domingo;12 ; JUNIO;145.681;MDE;SMR
2022;3;13;0;Lunes;13 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Martes;14 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Miércoles;15 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Jueves;16 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Viernes;17 ; JUNIO;185.310;MDE;SMR
2022;3;13;0;Sábado;18 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Domingo;19 ; JUNIO;160.900;MDE;SMR
2022;3;13;0;Lunes;20 ; JUNIO;165.100;MDE;SMR
2022;3;13;0;Martes;21 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Miércoles;22 ; JUNIO;145.681;MDE;SMR
2022;3;13;0;Jueves;23 ; JUNIO;185.310;MDE;SMR
2022;3;13;0;Viernes;24 ; JUNIO;202.910;MDE;SMR
2022;3;13;0;Sábado;25 ; JUNIO;145.681;MDE;SMR
2022;3;13;0;Domingo;26 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Lunes;27 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Martes;28 ; JUNIO;74.585;MDE;SMR
2022;3;13;0;Miércoles;29 ; JUNIO;145.681;MDE;SMR
2022;3;13;0;Jueves;30 ; JUNIO;185.310;MDE;SMR
2022;3;13;0;Viernes;1 ; JULIO;202.910;MDE;SMR
2022;3;13;0;Sábado;2 ; JULIO;165.100;MDE;SMR
2022;3;13;0;Domingo;3 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Lunes;4 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Martes;5 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Miércoles;6 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Jueves;7 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Viernes;8 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Sábado;9 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Domingo;10 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Lunes;11 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Martes;12 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Miércoles;13 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Jueves;14 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Viernes;15 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Sábado;16 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Domingo;17 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Lunes;18 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Martes;19 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Miércoles;20 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Jueves;21 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Viernes;22 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Sábado;23 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Domingo;24 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Lunes;25 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Martes;26 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Miércoles;27 ; JULIO;145.681;MDE;SMR
2022;3;13;0;Jueves;28 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Viernes;29 ; JULIO;185.310;MDE;SMR
2022;3;13;0;Sábado;30 ; JULIO;145.681;MDE;SMR
